UF_id;UF;Nome_UF;Nome_Microrregiao;Codigo Municipio Completo;Nome_Municipio;Codigo de Distrito Completo;Nome_Distrito;;;;
31;MG;Minas Gerais;Manhuacu;3116001;Chale;311600105;Chale;;;;
31;MG;Minas Gerais;Manhuacu;3116001;Chale;311600110;Professor Sperber;;;;
31;MG;Minas Gerais;Capelinha;3116100;Chapada do Norte;311610005;Chapada do Norte;;;;
31;MG;Minas Gerais;Capelinha;3116100;Chapada do Norte;311610010;Cachoeira do Norte;;;;
31;MG;Minas Gerais;Capelinha;3116100;Chapada do Norte;311610020;Granjas do Norte;;;;
31;MG;Minas Gerais;Capelinha;3116100;Chapada do Norte;311610030;Santa Rita do Aracuai;;;;
31;MG;Minas Gerais;Capelinha;3116100;Chapada do Norte;311610040;Sao Sebastiao da Boa Vista;;;;
31;MG;Minas Gerais;Januaria;3116159;Chapada Gaucha;311615905;Chapada Gaucha;;;;
31;MG;Minas Gerais;Januaria;3116159;Chapada Gaucha;311615920;Serra das Araras;;;;
31;MG;Minas Gerais;Januaria;3116159;Chapada Gaucha;311615930;Vila Bom Jesus de Minas;;;;
31;MG;Minas Gerais;Januaria;3116159;Chapada Gaucha;311615935;Vila Retiro Velho;;;;
31;MG;Minas Gerais;Juiz de Fora;3116209;Chiador;311620905;Chiador;;;;
31;MG;Minas Gerais;Juiz de Fora;3116209;Chiador;311620910;Penha Longa;;;;
31;MG;Minas Gerais;Vicosa;3116308;Cipotanea;311630805;Cipotanea;;;;
31;MG;Minas Gerais;Passos;3116407;Claraval;311640705;Claraval;;;;
31;MG;Minas Gerais;Montes Claros;3116506;Claro dos Pocoes;311650605;Claro dos Pocoes;;;;
31;MG;Minas Gerais;Montes Claros;3116506;Claro dos Pocoes;311650610;Vista Alegre;;;;
31;MG;Minas Gerais;Divinopolis;3116605;Claudio;311660505;Claudio;;;;
31;MG;Minas Gerais;Divinopolis;3116605;Claudio;311660510;Monsenhor Joao Alexandre;;;;
31;MG;Minas Gerais;Vicosa;3116704;Coimbra;311670405;Coimbra;;;;
31;MG;Minas Gerais;Guanhaes;3116803;Coluna;311680305;Coluna;;;;
31;MG;Minas Gerais;Frutal;3116902;Comendador Gomes;311690205;Comendador Gomes;;;;
31;MG;Minas Gerais;Pedra Azul;3117009;Comercinho;311700905;Comercinho;;;;
31;MG;Minas Gerais;Pedra Azul;3117009;Comercinho;311700910;Agua Branca de Minas;;;;
31;MG;Minas Gerais;Alfenas;3117108;Conceicao da Aparecida;311710805;Conceicao da Aparecida;;;;
31;MG;Minas Gerais;Sao Joao Del Rei;3115201;Conceicao da Barra de Minas;311520105;Conceicao da Barra de Minas;;;;
31;MG;Minas Gerais;Uberaba;3117306;Conceicao das Alagoas;311730605;Conceicao das Alagoas;;;;
31;MG;Minas Gerais;Uberaba;3117306;Conceicao das Alagoas;311730610;Poncianos;;;;
31;MG;Minas Gerais;Santa Rita do Sapucai;3117207;Conceicao das Pedras;311720705;Conceicao das Pedras;;;;
31;MG;Minas Gerais;Aimores;3117405;Conceicao de Ipanema;311740505;Conceicao de Ipanema;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750405;Conceicao do Mato Dentro;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750410;Brejauba;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750415;Corregos;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750420;Costa Sena;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750425;Itacolomi;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750428;Ouro Fino do Mato Dentro;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750430;Santo Antonio do Norte;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750432;Santo Antonio do Cruzeiro;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750435;Sao Sebastiao do Bom Sucesso;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750436;Senhora do Socorro;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3117504;Conceicao do Mato Dentro;311750440;Tabuleiro do Mato Dentro;;;;
31;MG;Minas Gerais;Divinopolis;3117603;Conceicao do Para;311760305;Conceicao do Para;;;;
31;MG;Minas Gerais;Sao Lourenco;3117702;Conceicao do Rio Verde;311770205;Conceicao do Rio Verde;;;;
31;MG;Minas Gerais;Sao Lourenco;3117702;Conceicao do Rio Verde;311770210;Aguas de Contendas;;;;
31;MG;Minas Gerais;Santa Rita do Sapucai;3117801;Conceicao dos Ouros;311780105;Conceicao dos Ouros;;;;
31;MG;Minas Gerais;Januaria;3117836;Conego Marinho;311783605;Conego Marinho;;;;
31;MG;Minas Gerais;Januaria;3117836;Conego Marinho;311783610;Sao Jose de Macaubas;;;;
31;MG;Minas Gerais;Januaria;3117836;Conego Marinho;311783615;Cruz dos Araujos;;;;
31;MG;Minas Gerais;Januaria;3117836;Conego Marinho;311783620;Santo Antonio da Vaca Preta;;;;
31;MG;Minas Gerais;Januaria;3117836;Conego Marinho;311783625;Olhos d Agua do Bom Jesus;;;;
31;MG;Minas Gerais;Belo Horizonte;3117876;Confins;311787605;Confins;;;;
31;MG;Minas Gerais;Pouso Alegre;3117900;Congonhal;311790005;Congonhal;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3118007;Congonhas;311800705;Congonhas;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3118007;Congonhas;311800710;Alto Maranhao;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3118007;Congonhas;311800715;Lobo Leite;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3118106;Congonhas do Norte;311810605;Congonhas do Norte;;;;
31;MG;Minas Gerais;Uberaba;3118205;Conquista;311820505;Conquista;;;;
31;MG;Minas Gerais;Uberaba;3118205;Conquista;311820510;Guaxima;;;;
31;MG;Minas Gerais;Uberaba;3118205;Conquista;311820515;Jubai;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3118304;Conselheiro Lafaiete;311830405;Conselheiro Lafaiete;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3118304;Conselheiro Lafaiete;311830410;Buarque de Macedo;;;;
31;MG;Minas Gerais;Aimores;3118403;Conselheiro Pena;311840305;Conselheiro Pena;;;;
31;MG;Minas Gerais;Aimores;3118403;Conselheiro Pena;311840315;Barra do Cuiete;;;;
31;MG;Minas Gerais;Aimores;3118403;Conselheiro Pena;311840320;Bueno;;;;
31;MG;Minas Gerais;Aimores;3118403;Conselheiro Pena;311840325;Cuiete Velho;;;;
31;MG;Minas Gerais;Aimores;3118403;Conselheiro Pena;311840335;Ferruginha;;;;
31;MG;Minas Gerais;Aimores;3118403;Conselheiro Pena;311840345;Penha do Norte;;;;
31;MG;Minas Gerais;Itajuba;3118502;Consolacao;311850205;Consolacao;;;;
31;MG;Minas Gerais;Belo Horizonte;3118601;Contagem;311860105;Contagem;;;;
31;MG;Minas Gerais;Belo Horizonte;3118601;Contagem;311860110;Parque Industrial;;;;
31;MG;Minas Gerais;Varginha;3118700;Coqueiral;311870005;Coqueiral;;;;
31;MG;Minas Gerais;Varginha;3118700;Coqueiral;311870010;Frei Eustaquio;;;;
31;MG;Minas Gerais;Montes Claros;3118809;Coracao de Jesus;311880905;Coracao de Jesus;;;;
31;MG;Minas Gerais;Montes Claros;3118809;Coracao de Jesus;311880910;Alvacao;;;;
31;MG;Minas Gerais;Montes Claros;3118809;Coracao de Jesus;311880913;Aristides Batista;;;;
31;MG;Minas Gerais;Montes Claros;3118809;Coracao de Jesus;311880915;Luiz Pires de Minas;;;;
31;MG;Minas Gerais;Montes Claros;3118809;Coracao de Jesus;311880920;Ponte dos Ciganos;;;;
31;MG;Minas Gerais;Montes Claros;3118809;Coracao de Jesus;311880925;Sao Geraldo;;;;
31;MG;Minas Gerais;Montes Claros;3118809;Coracao de Jesus;311880940;Sao Joaquim;;;;
31;MG;Minas Gerais;Sete Lagoas;3118908;Cordisburgo;311890805;Cordisburgo;;;;
31;MG;Minas Gerais;Sete Lagoas;3118908;Cordisburgo;311890810;Lagoa Bonita;;;;
31;MG;Minas Gerais;Santa Rita do Sapucai;3119005;Cordislandia;311900505;Cordislandia;;;;
31;MG;Minas Gerais;Curvelo;3119104;Corinto;311910405;Corinto;;;;
31;MG;Minas Gerais;Curvelo;3119104;Corinto;311910408;Beltrao;;;;
31;MG;Minas Gerais;Curvelo;3119104;Corinto;311910410;Contria;;;;
31;MG;Minas Gerais;Governador Valadares;3119203;Coroaci;311920305;Coroaci;;;;
31;MG;Minas Gerais;Governador Valadares;3119203;Coroaci;311920310;Conceicao de Tronqueiras;;;;
31;MG;Minas Gerais;Governador Valadares;3119203;Coroaci;311920315;Sao Sebastiao do Bugre;;;;
31;MG;Minas Gerais;Patrocinio;3119302;Coromandel;311930205;Coromandel;;;;
31;MG;Minas Gerais;Patrocinio;3119302;Coromandel;311930210;Alegre;;;;
31;MG;Minas Gerais;Patrocinio;3119302;Coromandel;311930212;Lagamar dos Coqueiros;;;;
31;MG;Minas Gerais;Patrocinio;3119302;Coromandel;311930213;Pantano de Santa Cruz;;;;
31;MG;Minas Gerais;Patrocinio;3119302;Coromandel;311930214;Mateiro;;;;
31;MG;Minas Gerais;Patrocinio;3119302;Coromandel;311930215;Santa Rosa dos Dourados;;;;
31;MG;Minas Gerais;Ipatinga;3119401;Coronel Fabriciano;311940105;Coronel Fabriciano;;;;
31;MG;Minas Gerais;Ipatinga;3119401;Coronel Fabriciano;311940110;Senador Melo Viana;;;;
31;MG;Minas Gerais;Aracuai;3119500;Coronel Murta;311950005;Coronel Murta;;;;
31;MG;Minas Gerais;Aracuai;3119500;Coronel Murta;311950007;Barra do Salinas;;;;
31;MG;Minas Gerais;Aracuai;3119500;Coronel Murta;311950010;Freire Cardoso;;;;
31;MG;Minas Gerais;Juiz de Fora;3119609;Coronel Pacheco;311960905;Coronel Pacheco;;;;
31;MG;Minas Gerais;Sao Joao Del Rei;3119708;Coronel Xavier Chaves;311970805;Coronel Xavier Chaves;;;;
31;MG;Minas Gerais;Piui;3119807;Corrego Danta;311980705;Corrego Danta;;;;
31;MG;Minas Gerais;Piui;3119807;Corrego Danta;311980710;Cachoeirinha;;;;
31;MG;Minas Gerais;Pouso Alegre;3119906;Corrego do Bom Jesus;311990605;Corrego do Bom Jesus;;;;
31;MG;Minas Gerais;Formiga;3119955;Corrego Fundo;311995505;Corrego Fundo;;;;
31;MG;Minas Gerais;Caratinga;3120003;Corrego Novo;312000305;Corrego Novo;;;;
31;MG;Minas Gerais;Diamantina;3120102;Couto de Magalhaes de Minas;312010205;Couto de Magalhaes de Minas;;;;
31;MG;Minas Gerais;Nanuque;3120151;Crisolita;312015105;Crisolita;;;;
31;MG;Minas Gerais;Nanuque;3120151;Crisolita;312015120;Nova Santa Luzia;;;;
31;MG;Minas Gerais;Campo Belo;3120201;Cristais;312020105;Cristais;;;;
31;MG;Minas Gerais;Grao Mogol;3120300;Cristalia;312030005;Cristalia;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3120409;Cristiano Otoni;312040905;Cristiano Otoni;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3120409;Cristiano Otoni;312040920;Sao Caetano;;;;
31;MG;Minas Gerais;Itajuba;3120508;Cristina;312050805;Cristina;;;;
31;MG;Minas Gerais;Itaguara;3120607;Crucilandia;312060705;Crucilandia;;;;
31;MG;Minas Gerais;Patrocinio;3120706;Cruzeiro da Fortaleza;312070605;Cruzeiro da Fortaleza;;;;
31;MG;Minas Gerais;Patrocinio;3120706;Cruzeiro da Fortaleza;312070610;Brejo Bonito;;;;
31;MG;Minas Gerais;Andrelandia;3120805;Cruzilia;312080505;Cruzilia;;;;
31;MG;Minas Gerais;Aimores;3120839;Cuparaque;312083905;Cuparaque;;;;
31;MG;Minas Gerais;Aimores;3120839;Cuparaque;312083910;Aldeia;;;;
31;MG;Minas Gerais;Salinas;3120870;Curral de Dentro;312087005;Curral de Dentro;;;;
31;MG;Minas Gerais;Salinas;3120870;Curral de Dentro;312087020;Maristela de Minas;;;;
31;MG;Minas Gerais;Curvelo;3120904;Curvelo;312090405;Curvelo;;;;
31;MG;Minas Gerais;Curvelo;3120904;Curvelo;312090410;Anguereta;;;;
31;MG;Minas Gerais;Curvelo;3120904;Curvelo;312090412;J.K.;;;;
31;MG;Minas Gerais;Curvelo;3120904;Curvelo;312090415;Santa Rita do Cedro;;;;
31;MG;Minas Gerais;Curvelo;3120904;Curvelo;312090420;Tomas Gonzaga;;;;
31;MG;Minas Gerais;Diamantina;3121001;Datas;312100105;Datas;;;;
31;MG;Minas Gerais;Diamantina;3121001;Datas;312100130;Tombadouro;;;;
31;MG;Minas Gerais;Itajuba;3121100;Delfim Moreira;312110005;Delfim Moreira;;;;
31;MG;Minas Gerais;Passos;3121209;Delfinopolis;312120905;Delfinopolis;;;;
31;MG;Minas Gerais;Passos;3121209;Delfinopolis;312120910;Babilonia;;;;
31;MG;Minas Gerais;Passos;3121209;Delfinopolis;312120920;Olhos D Agua da Canastra;;;;
31;MG;Minas Gerais;Uberaba;3121258;Delta;312125805;Delta;;;;
31;MG;Minas Gerais;Juiz de Fora;3121308;Descoberto;312130805;Descoberto;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3121407;Desterro de Entre Rios;312140705;Desterro de Entre Rios;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3121407;Desterro de Entre Rios;312140707;Pereirinhas;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3121407;Desterro de Entre Rios;312140710;Sao Sebastiao do Gil;;;;
31;MG;Minas Gerais;Barbacena;3121506;Desterro do Melo;312150605;Desterro do Melo;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160505;Diamantina;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160510;Conselheiro Mata;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160515;Desembargador Otoni;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160520;Extracao;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160525;Guinda;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160530;Inhai;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160535;Mendanha;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160540;Planalto de Minas;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160545;Sao Joao da Chapada;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160550;Senador Mourao;;;;
31;MG;Minas Gerais;Diamantina;3121605;Diamantina;312160555;Sopa;;;;
31;MG;Minas Gerais;Ouro Preto;3121704;Diogo de Vasconcelos;312170405;Diogo de Vasconcelos;;;;
31;MG;Minas Gerais;Itabira;3121803;Dionisio;312180305;Dionisio;;;;
31;MG;Minas Gerais;Itabira;3121803;Dionisio;312180308;Baixa Verde;;;;
31;MG;Minas Gerais;Itabira;3121803;Dionisio;312180310;Conceicao de Minas;;;;
31;MG;Minas Gerais;Uba;3121902;Divinesia;312190205;Divinesia;;;;
31;MG;Minas Gerais;Muriae;3122009;Divino;312200905;Divino;;;;
31;MG;Minas Gerais;Muriae;3122009;Divino;312200910;Bom Jesus do Divino;;;;
31;MG;Minas Gerais;Muriae;3122009;Divino;312200925;Viletes;;;;
31;MG;Minas Gerais;Governador Valadares;3122108;Divino das Laranjeiras;312210805;Divino das Laranjeiras;;;;
31;MG;Minas Gerais;Governador Valadares;3122108;Divino das Laranjeiras;312210810;Central de Santa Helena;;;;
31;MG;Minas Gerais;Guanhaes;3122207;Divinolandia de Minas;312220705;Divinolandia de Minas;;;;
31;MG;Minas Gerais;Divinopolis;3122306;Divinopolis;312230605;Divinopolis;;;;
31;MG;Minas Gerais;Divinopolis;3122306;Divinopolis;312230610;Santo Antonio dos Campos;;;;
31;MG;Minas Gerais;Salinas;3122355;Divisa Alegre;312235505;Divisa Alegre;;;;
31;MG;Minas Gerais;Alfenas;3122405;Divisa Nova;312240505;Divisa Nova;;;;
31;MG;Minas Gerais;Almenara;3122454;Divisopolis;312245405;Divisopolis;;;;
31;MG;Minas Gerais;Unai;3122470;Dom Bosco;312247005;Dom Bosco;;;;
31;MG;Minas Gerais;Unai;3122470;Dom Bosco;312247010;Santo Antonio do Rio Preto;;;;
31;MG;Minas Gerais;Caratinga;3122504;Dom Cavati;312250405;Dom Cavati;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3122603;Dom Joaquim;312260305;Dom Joaquim;;;;
31;MG;Minas Gerais;Conceicao do Mato Dentro;3122603;Dom Joaquim;312260310;Gororos;;;;
31;MG;Minas Gerais;Ponte Nova;3122702;Dom Silverio;312270205;Dom Silverio;;;;
31;MG;Minas Gerais;Itajuba;3122801;Dom Vicoso;312280105;Dom Vicoso;;;;
31;MG;Minas Gerais;Cataguases;3122900;Dona Eusebia;312290005;Dona Eusebia;;;;
31;MG;Minas Gerais;Cataguases;3122900;Dona Eusebia;312290030;Sao Manoel do Guaiacu;;;;
31;MG;Minas Gerais;Sao Joao Del Rei;3123007;Dores de Campos;312300705;Dores de Campos;;;;
31;MG;Minas Gerais;Guanhaes;3123106;Dores de Guanhaes;312310605;Dores de Guanhaes;;;;
31;MG;Minas Gerais;Bom Despacho;3123205;Dores do Indaia;312320505;Dores do Indaia;;;;
31;MG;Minas Gerais;Uba;3123304;Dores do Turvo;312330405;Dores do Turvo;;;;
31;MG;Minas Gerais;Piui;3123403;Doresopolis;312340305;Doresopolis;;;;
31;MG;Minas Gerais;Patrocinio;3123502;Douradoquara;312350205;Douradoquara;;;;
31;MG;Minas Gerais;Manhuacu;3123528;Durande;312352805;Durande;;;;
31;MG;Minas Gerais;Manhuacu;3123528;Durande;312352815;Sao Joao da Figueira;;;;
31;MG;Minas Gerais;Manhuacu;3123528;Durande;312352820;Sao Jose da Figueira;;;;
31;MG;Minas Gerais;Varginha;3123601;Eloi Mendes;312360105;Eloi Mendes;;;;
31;MG;Minas Gerais;Governador Valadares;3123700;Engenheiro Caldas;312370005;Engenheiro Caldas;;;;
31;MG;Minas Gerais;Governador Valadares;3123700;Engenheiro Caldas;312370006;Divino do Traira;;;;
31;MG;Minas Gerais;Governador Valadares;3123700;Engenheiro Caldas;312370010;Sao Jose do Acacio;;;;
31;MG;Minas Gerais;Bocaiuva;3123809;Engenheiro Navarro;312380905;Engenheiro Navarro;;;;
31;MG;Minas Gerais;Bocaiuva;3123809;Engenheiro Navarro;312380915;Sao Norberto;;;;
31;MG;Minas Gerais;Caratinga;3123858;Entre Folhas;312385805;Entre Folhas;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3123908;Entre Rios de Minas;312390805;Entre Rios de Minas;;;;
31;MG;Minas Gerais;Conselheiro Lafaiete;3123908;Entre Rios de Minas;312390810;Serra do Camapua;;;;
31;MG;Minas Gerais;Vicosa;3124005;Ervalia;312400505;Ervalia;;;;
31;MG;Minas Gerais;Belo Horizonte;3124104;Esmeraldas;312410405;Esmeraldas;;;;
31;MG;Minas Gerais;Belo Horizonte;3124104;Esmeraldas;312410410;Andiroba;;;;
31;MG;Minas Gerais;Belo Horizonte;3124104;Esmeraldas;312410415;Melo Viana;;;;
31;MG;Minas Gerais;Muriae;3124203;Espera Feliz;312420305;Espera Feliz;;;;
31;MG;Minas Gerais;Muriae;3124203;Espera Feliz;312420310;Sao Jose da Pedra Menina;;;;
31;MG;Minas Gerais;Janauba;3124302;Espinosa;312430205;Espinosa;;;;
31;MG;Minas Gerais;Janauba;3124302;Espinosa;312430210;Itamirim;;;;
31;MG;Minas Gerais;Pouso Alegre;3124401;Espirito Santo do Dourado;312440105;Espirito Santo do Dourado;;;;
31;MG;Minas Gerais;Pouso Alegre;3124500;Estiva;312450005;Estiva;;;;
31;MG;Minas Gerais;Pouso Alegre;3124500;Estiva;312450010;Pantano;;;;
31;MG;Minas Gerais;Cataguases;3124609;Estrela Dalva;312460905;Estrela Dalva;;;;
31;MG;Minas Gerais;Cataguases;3124609;Estrela Dalva;312460910;Agua Viva;;;;
31;MG;Minas Gerais;Bom Despacho;3124708;Estrela do Indaia;312470805;Estrela do Indaia;;;;
31;MG;Minas Gerais;Bom Despacho;3124708;Estrela do Indaia;312470810;Bau;;;;
31;MG;Minas Gerais;Patrocinio;3124807;Estrela do Sul;312480705;Estrela do Sul;;;;
31;MG;Minas Gerais;Patrocinio;3124807;Estrela do Sul;312480710;Chapada de Minas;;;;
31;MG;Minas Gerais;Patrocinio;3124807;Estrela do Sul;312480712;Dolearina;;;;
31;MG;Minas Gerais;Patrocinio;3124807;Estrela do Sul;312480715;Santa Rita da Estrela;;;;
31;MG;Minas Gerais;Patrocinio;3124807;Estrela do Sul;312480720;Sao Felix de Estrela;;;;
31;MG;Minas Gerais;Muriae;3124906;Eugenopolis;312490605;Eugenopolis;;;;
31;MG;Minas Gerais;Muriae;3124906;Eugenopolis;312490610;Gaviao;;;;
31;MG;Minas Gerais;Muriae;3124906;Eugenopolis;312490615;Pinhotiba;;;;
31;MG;Minas Gerais;Muriae;3124906;Eugenopolis;312490620;Queirozes;;;;
31;MG;Minas Gerais;Juiz de Fora;3125002;Ewbank da Camara;312500205;Ewbank da Camara;;;;
31;MG;Minas Gerais;Pouso Alegre;3125101;Extrema;312510105;Extrema;;;;
31;MG;Minas Gerais;Pouso Alegre;3125101;Extrema;312510110;Juncal;;;;
31;MG;Minas Gerais;Alfenas;3125200;Fama;312520005;Fama;;;;
31;MG;Minas Gerais;Muriae;3125309;Faria Lemos;312530905;Faria Lemos;;;;
31;MG;Minas Gerais;Diamantina;3125408;Felicio dos Santos;312540805;Felicio dos Santos;;;;
31;MG;Minas Gerais;Almenara;3125606;Felisburgo;312560605;Felisburgo;;;;
31;MG;Minas Gerais;Curvelo;3125705;Felixlandia;312570505;Felixlandia;;;;
31;MG;Minas Gerais;Curvelo;3125705;Felixlandia;312570508;Sao Geraldo do Salto;;;;
31;MG;Minas Gerais;Curvelo;3125705;Felixlandia;312570510;Sao Jose do Buriti;;;;
31;MG;Minas Gerais;Governador Valadares;3125804;Fernandes Tourinho;312580405;Fernandes Tourinho;;;;
31;MG;Minas Gerais;Governador Valadares;3125804;Fernandes Tourinho;312580410;Senhora da Penha;;;;
31;MG;Minas Gerais;Itabira;3125903;Ferros;312590305;Ferros;;;;
31;MG;Minas Gerais;Itabira;3125903;Ferros;312590310;Borba Gato;;;;
31;MG;Minas Gerais;Itabira;3125903;Ferros;312590315;Cubas;;;;
31;MG;Minas Gerais;Itabira;3125903;Ferros;312590320;Esmeraldas de Ferros;;;;
31;MG;Minas Gerais;Itabira;3125903;Ferros;312590325;Santa Rita do Rio do Peixe;;;;
31;MG;Minas Gerais;Itabira;3125903;Ferros;312590330;Santo Antonio da Fortaleza;;;;
31;MG;Minas Gerais;Itabira;3125903;Ferros;312590335;Sete Cachoeiras;;;;
31;MG;Minas Gerais;Muriae;3125952;Fervedouro;312595205;Fervedouro;;;;
31;MG;Minas Gerais;Muriae;3125952;Fervedouro;312595210;Bom Jesus do Madeira;;;;
31;MG;Minas Gerais;Muriae;3125952;Fervedouro;312595220;Sao Pedro do Gloria;;;;
31;MG;Minas Gerais;Para de Minas;3126000;Florestal;312600005;Florestal;;;;
31;MG;Minas Gerais;Formiga;3126109;Formiga;312610905;Formiga;;;;
31;MG;Minas Gerais;Formiga;3126109;Formiga;312610910;Albertos;;;;
31;MG;Minas Gerais;Formiga;3126109;Formiga;312610915;Baioes;;;;
31;MG;Minas Gerais;Formiga;3126109;Formiga;312610925;Pontevila;;;;
31;MG;Minas Gerais;Unai;3126208;Formoso;312620805;Formoso;;;;
31;MG;Minas Gerais;Unai;3126208;Formoso;312620815;Goiasminas;;;;
31;MG;Minas Gerais;Passos;3126307;Fortaleza de Minas;312630705;Fortaleza de Minas;;;;
31;MG;Minas Gerais;Sete Lagoas;3126406;Fortuna de Minas;312640605;Fortuna de Minas;;;;
31;MG;Minas Gerais;Capelinha;3126505;Francisco Badaro;312650505;Francisco Badaro;;;;
31;MG;Minas Gerais;Capelinha;3126505;Francisco Badaro;312650530;Tocoios de Minas;;;;
31;MG;Minas Gerais;Bocaiuva;3126604;Francisco Dumont;312660405;Francisco Dumont;;;;
31;MG;Minas Gerais;Bocaiuva;3126604;Francisco Dumont;312660410;Covancas;;;;
31;MG;Minas Gerais;Montes Claros;3126703;Francisco Sa;312670305;Francisco Sa;;;;
31;MG;Minas Gerais;Montes Claros;3126703;Francisco Sa;312670310;Canabrava;;;;
31;MG;Minas Gerais;Montes Claros;3126703;Francisco Sa;312670315;Catuni;;;;
31;MG;Minas Gerais;Teofilo Otoni;3126752;Franciscopolis;312675205;Franciscopolis;;;;
31;MG;Minas Gerais;Teofilo Otoni;3126752;Franciscopolis;312675210;Antonio Ferreira;;;;
31;MG;Minas Gerais;Teofilo Otoni;3126802;Frei Gaspar;312680205;Frei Gaspar;;;;
31;MG;Minas Gerais;Governador Valadares;3126901;Frei Inocencio;312690105;Frei Inocencio;;;;
31;MG;Minas Gerais;Pecanha;3126950;Frei Lagonegro;312695005;Frei Lagonegro;;;;
31;MG;Minas Gerais;Frutal;3127008;Fronteira;312700805;Fronteira;;;;
31;MG;Minas Gerais;Frutal;3127008;Fronteira;312700820;Santo Antonio do Rio Grande;;;;
31;MG;Minas Gerais;Nanuque;3127057;Fronteira dos Vales;312705705;Fronteira dos Vales;;;;
31;MG;Minas Gerais;Salinas;3127073;Fruta de Leite;312707305;Fruta de Leite;;;;
31;MG;Minas Gerais;Frutal;3127107;Frutal;312710705;Frutal;;;;
31;MG;Minas Gerais;Frutal;3127107;Frutal;312710710;Aparecida de Minas;;;;
31;MG;Minas Gerais;Sete Lagoas;3127206;Funilandia;312720605;Funilandia;;;;
31;MG;Minas Gerais;Governador Valadares;3127305;Galileia;312730505;Galileia;;;;
31;MG;Minas Gerais;Governador Valadares;3127305;Galileia;312730508;Santa Cruz de Galileia;;;;
31;MG;Minas Gerais;Governador Valadares;3127305;Galileia;312730515;Sapucaia do Norte;;;;
31;MG;Minas Gerais;Janauba;3127339;Gameleiras;312733905;Gameleiras;;;;
31;MG;Minas Gerais;Janauba;3127339;Gameleiras;312733915;Jacu das Piranhas;;;;
31;MG;Minas Gerais;Montes Claros;3127354;Glaucilandia;312735405;Glaucilandia;;;;
31;MG;Minas Gerais;Aimores;3127370;Goiabeira;312737005;Goiabeira;;;;
31;MG;Minas Gerais;Juiz de Fora;3127388;Goiana;312738805;Goiana;;;;
31;MG;Minas Gerais;Pouso Alegre;3127404;Goncalves;312740405;Goncalves;;;;
31;MG;Minas Gerais;Guanhaes;3127503;Gonzaga;312750305;Gonzaga;;;;
31;MG;Minas Gerais;Guanhaes;3127503;Gonzaga;312750310;Conceicao da Brejauba;;;;
31;MG;Minas Gerais;Diamantina;3127602;Gouveia;312760205;Gouveia;;;;
31;MG;Minas Gerais;Governador Valadares;3127701;Governador Valadares;312770105;Governador Valadares;;;;
31;MG;Minas Gerais;Governador Valadares;3127701;Governador Valadares;312770110;Alto de Santa Helena;;;;
31;MG;Minas Gerais;Governador Valadares;3127701;Governador Valadares;312770115;Baguari;;;;
31;MG;Minas Gerais;Governador Valadares;3127701;Governador Valadares;312770120;Brejaubinha;;;;
